word,sent_num,pos
you,4613,PRP
?,4613,.
'',4613,''
looking,4614,VBG
at,4614,IN
me,4614,PRP
with,4614,IN
surprise,4614,NN
and,4614,CC
a,4614,DT
sort,4614,NN
of,4614,IN
alarm,4614,NN
",",4614,","
but,4614,CC
still,4614,RB
not,4614,RB
wildly,4614,RB
.,4614,.
``,4615,``
You,4615,PRP
are,4615,VBP
quite,4615,RB
a,4615,DT
stranger,4615,NN
to,4615,TO
me,4615,PRP
--,4615,:
where,4615,WRB
is,4615,VBZ
Bessie,4615,NNP
?,4615,.
'',4615,''
``,4616,``
She,4616,PRP
is,4616,VBZ
at,4616,IN
the,4616,DT
lodge,4616,NN
",",4616,","
aunt,4616,NN
.,4616,.
'',4616,''
``,4617,``
Aunt,4617,NN
",",4617,","
'',4617,''
she,4617,PRP
repeated,4617,VBD
.,4617,.
``,4618,``
Who,4618,WP
calls,4618,VBZ
me,4618,PRP
aunt,4618,VB
?,4618,.
You,4619,PRP
are,4619,VBP
not,4619,RB
one,4619,CD
of,4619,IN
the,4619,DT
Gibsons,4619,NNP
;,4619,:
and,4619,CC
yet,4619,RB
I,4619,PRP
know,4619,VBP
you,4619,PRP
--,4619,:
that,4619,IN
face,4619,NN
",",4619,","
and,4619,CC
the,4619,DT
eyes,4619,NNS
and,4619,CC
forehead,4619,NN
",",4619,","
are,4619,VBP
quiet,4619,JJ
familiar,4619,JJ
to,4619,TO
me,4619,PRP
:,4619,:
you,4619,PRP
are,4619,VBP
like,4619,JJ
--,4619,:
why,4619,WRB
",",4619,","
you,4619,PRP
are,4619,VBP
like,4619,IN
Jane,4619,NNP
Eyre,4619,NNP
!,4619,.
'',4619,''
I,4620,PRP
said,4620,VBD
nothing,4620,NN
:,4620,:
I,4620,PRP
was,4620,VBD
afraid,4620,JJ
of,4620,IN
occasioning,4620,VBG
some,4620,DT
shock,4620,NN
by,4620,IN
declaring,4620,VBG
my,4620,PRP$
identity,4620,NN
.,4620,.
``,4621,``
Yet,4621,RB
",",4621,","
'',4621,''
said,4621,VBD
she,4621,PRP
",",4621,","
``,4621,``
I,4621,PRP
am,4621,VBP
afraid,4621,JJ
it,4621,PRP
is,4621,VBZ
a,4621,DT
mistake,4621,NN
:,4621,:
my,4621,PRP$
thoughts,4621,NNS
deceive,4621,VB
me,4621,PRP
.,4621,.
I,4622,PRP
wished,4622,VBD
to,4622,TO
see,4622,VB
Jane,4622,NNP
Eyre,4622,NNP
",",4622,","
and,4622,CC
I,4622,PRP
fancy,4622,VBP
a,4622,DT
likeness,4622,NN
where,4622,WRB
none,4622,NN
exists,4622,VBZ
:,4622,:
besides,4622,NNS
",",4622,","
in,4622,IN
eight,4622,CD
years,4622,NNS
she,4622,PRP
must,4622,MD
be,4622,VB
so,4622,RB
changed,4622,VBN
.,4622,.
'',4622,''
I,4623,PRP
now,4623,RB
gently,4623,RB
assured,4623,VBD
her,4623,PRP
that,4623,IN
I,4623,PRP
was,4623,VBD
the,4623,DT
person,4623,NN
she,4623,PRP
supposed,4623,VBD
and,4623,CC
desired,4623,VBD
me,4623,PRP
to,4623,TO
be,4623,VB
:,4623,:
and,4623,CC
seeing,4623,VBG
that,4623,IN
I,4623,PRP
was,4623,VBD
understood,4623,VBN
",",4623,","
and,4623,CC
that,4623,IN
her,4623,PRP$
senses,4623,NNS
were,4623,VBD
quite,4623,RB
collected,4623,VBN
",",4623,","
I,4623,PRP
explained,4623,VBD
how,4623,WRB
Bessie,4623,NNP
had,4623,VBD
sent,4623,VBN
her,4623,PRP$
husband,4623,NN
to,4623,TO
fetch,4623,VB
me,4623,PRP
from,4623,IN
Thornfield,4623,NNP
.,4623,.
``,4624,``
I,4624,PRP
am,4624,VBP
very,4624,RB
ill,4624,JJ
",",4624,","
I,4624,PRP
know,4624,VBP
",",4624,","
'',4624,''
she,4624,PRP
said,4624,VBD
ere,4624,RB
long,4624,RB
.,4624,.
``,4625,``
I,4625,PRP
was,4625,VBD
trying,4625,VBG
to,4625,TO
turn,4625,VB
myself,4625,PRP
a,4625,DT
few,4625,JJ
minutes,4625,NNS
since,4625,IN
",",4625,","
and,4625,CC
find,4625,VB
I,4625,PRP
can,4625,MD
not,4625,RB
move,4625,VB
a,4625,DT
limb,4625,NN
.,4625,.
It,4626,PRP
is,4626,VBZ
as,4626,RB
well,4626,RB
I,4626,PRP
should,4626,MD
ease,4626,VB
my,4626,PRP$
mind,4626,NN
before,4626,IN
I,4626,PRP
die,4626,VBP
:,4626,:
what,4626,WP
we,4626,PRP
think,4626,VBP
little,4626,JJ
of,4626,IN
in,4626,IN
health,4626,NN
",",4626,","
burdens,4626,VBZ
us,4626,PRP
at,4626,IN
such,4626,PDT
an,4626,DT
hour,4626,NN
as,4626,IN
the,4626,DT
present,4626,JJ
is,4626,VBZ
to,4626,TO
me,4626,PRP
.,4626,.
Is,4627,VBZ
the,4627,DT
nurse,4627,NN
here,4627,RB
?,4627,.
or,4628,CC
is,4628,VBZ
there,4628,RB
no,4628,DT
one,4628,NN
in,4628,IN
the,4628,DT
room,4628,NN
but,4628,CC
you,4628,PRP
?,4628,.
'',4628,''
I,4629,PRP
assured,4629,VBD
her,4629,PRP
we,4629,PRP
were,4629,VBD
alone,4629,RB
.,4629,.
``,4630,``
Well,4630,RB
",",4630,","
I,4630,PRP
have,4630,VBP
twice,4630,RB
done,4630,VBN
you,4630,PRP
a,4630,DT
wrong,4630,JJ
which,4630,WDT
I,4630,PRP
regret,4630,VBP
now,4630,RB
.,4630,.
One,4631,CD
was,4631,VBD
in,4631,IN
breaking,4631,VBG
the,4631,DT
promise,4631,NN
which,4631,WDT
I,4631,PRP
gave,4631,VBD
my,4631,PRP$
husband,4631,NN
to,4631,TO
bring,4631,VB
you,4631,PRP
up,4631,RP
as,4631,IN
my,4631,PRP$
own,4631,JJ
child,4631,NN
;,4631,:
the,4631,DT
other,4631,JJ
--,4631,:
'',4631,''
she,4631,PRP
stopped,4631,VBD
.,4631,.
``,4632,``
After,4632,IN
all,4632,DT
",",4632,","
it,4632,PRP
is,4632,VBZ
of,4632,IN
no,4632,DT
great,4632,JJ
importance,4632,NN
",",4632,","
perhaps,4632,RB
",",4632,","
'',4632,''
she,4632,PRP
murmured,4632,VBD
to,4632,TO
herself,4632,VB
:,4632,:
``,4632,``
and,4632,CC
then,4632,RB
I,4632,PRP
may,4632,MD
get,4632,VB
better,4632,JJR
;,4632,:
and,4632,CC
to,4632,TO
humble,4632,VB
myself,4632,PRP
so,4632,RB
to,4632,TO
her,4632,PRP$
is,4632,VBZ
painful,4632,JJ
.,4632,.
'',4632,''
She,4633,PRP
made,4633,VBD
an,4633,DT
effort,4633,NN
to,4633,TO
alter,4633,VB
her,4633,PRP$
position,4633,NN
",",4633,","
but,4633,CC
failed,4633,VBD
:,4633,:
her,4633,PRP$
face,4633,NN
changed,4633,VBD
;,4633,:
she,4633,PRP
seemed,4633,VBD
to,4633,TO
experience,4633,VB
some,4633,DT
inward,4633,JJ
sensation,4633,NN
--,4633,:
the,4633,DT
precursor,4633,NN
",",4633,","
perhaps,4633,RB
",",4633,","
of,4633,IN
the,4633,DT
last,4633,JJ
pang,4633,NN
.,4633,.
``,4634,``
Well,4634,RB
",",4634,","
I,4634,PRP
must,4634,MD
get,4634,VB
it,4634,PRP
over,4634,RP
.,4634,.
Eternity,4635,NN
is,4635,VBZ
before,4635,IN
me,4635,PRP
:,4635,:
I,4635,PRP
had,4635,VBD
better,4635,RBR
tell,4635,NN
her.,4635,NN
--,4635,:
Go,4635,VB
to,4635,TO
my,4635,PRP$
dressing-case,4635,NN
",",4635,","
open,4635,VB
it,4635,PRP
",",4635,","
and,4635,CC
take,4635,VB
out,4635,RP
a,4635,DT
letter,4635,NN
you,4635,PRP
will,4635,MD
see,4635,VB
there,4635,RB
.,4635,.
'',4635,''
I,4636,PRP
obeyed,4636,VBD
her,4636,PRP
directions,4636,NNS
.,4636,.
``,4637,``
Read,4637,VB
the,4637,DT
letter,4637,NN
",",4637,","
'',4637,''
she,4637,PRP
said,4637,VBD
.,4637,.
It,4638,PRP
was,4638,VBD
short,4638,JJ
",",4638,","
and,4638,CC
thus,4638,RB
conceived,4638,VBN
:,4638,:
--,4638,:
``,4638,``
Madam,4638,NNP
",",4638,","
--,4638,:
Will,4638,MD
you,4638,PRP
have,4638,VB
the,4638,DT
goodness,4638,NN
to,4638,TO
send,4638,VB
me,4638,PRP
the,4638,DT
address,4638,NN
of,4638,IN
my,4638,PRP$
niece,4638,NN
",",4638,","
Jane,4638,NNP
Eyre,4638,NNP
",",4638,","
and,4638,CC
to,4638,TO
tell,4638,VB
me,4638,PRP
how,4638,WRB
she,4638,PRP
is,4638,VBZ
?,4638,.
It,4639,PRP
is,4639,VBZ
my,4639,PRP$
intention,4639,NN
to,4639,TO
write,4639,VB
shortly,4639,RB
and,4639,CC
desire,4639,VB
her,4639,PRP
to,4639,TO
come,4639,VB
to,4639,TO
me,4639,PRP
at,4639,IN
Madeira,4639,NNP
.,4639,.
Providence,4640,NN
has,4640,VBZ
blessed,4640,VBN
my,4640,PRP$
endeavours,4640,NNS
to,4640,TO
secure,4640,VB
a,4640,DT
competency,4640,NN
;,4640,:
and,4640,CC
as,4640,IN
I,4640,PRP
am,4640,VBP
unmarried,4640,JJ
and,4640,CC
childless,4640,NN
",",4640,","
I,4640,PRP
wish,4640,VBP
to,4640,TO
adopt,4640,VB
her,4640,PRP$
during,4640,IN
my,4640,PRP$
life,4640,NN
",",4640,","
and,4640,CC
bequeath,4640,IN
her,4640,PRP$
at,4640,IN
my,4640,PRP$
death,4640,NN
whatever,4640,NN
I,4640,PRP
may,4640,MD
have,4640,VB
to,4640,TO
leave.,4640,VB
--,4640,:
I,4640,PRP
am,4640,VBP
",",4640,","
Madam,4640,NNP
",",4640,","
&,4640,CC
c.,4640,NN
",",4640,","
&,4640,CC
c.,4640,NN
",",4640,","
``,4640,``
JOHN,4640,NNP
EYRE,4640,NNP
",",4640,","
Madeira,4640,NNP
.,4640,.
'',4640,''
It,4641,PRP
was,4641,VBD
dated,4641,VBN
three,4641,CD
years,4641,NNS
back,4641,RB
.,4641,.
``,4642,``
Why,4642,WRB
did,4642,VBD
I,4642,PRP
never,4642,RB
hear,4642,VBP
of,4642,IN
this,4642,DT
?,4642,.
'',4642,''
I,4643,PRP
asked,4643,VBD
.,4643,.
``,4644,``
Because,4644,IN
I,4644,PRP
disliked,4644,VBD
you,4644,PRP
too,4644,RB
fixedly,4644,RB
and,4644,CC
thoroughly,4644,RB
ever,4644,RB
to,4644,TO
lend,4644,VB
a,4644,DT
hand,4644,NN
in,4644,IN
lifting,4644,VBG
you,4644,PRP
to,4644,TO
prosperity,4644,VB
.,4644,.
I,4645,PRP
could,4645,MD
not,4645,RB
forget,4645,VB
your,4645,PRP$
conduct,4645,NN
to,4645,TO
me,4645,PRP
",",4645,","
Jane,4645,NNP
--,4645,:
the,4645,DT
fury,4645,NN
with,4645,IN
which,4645,WDT
you,4645,PRP
once,4645,RB
turned,4645,VBD
on,4645,IN
me,4645,PRP
;,4645,:
the,4645,DT
tone,4645,NN
in,4645,IN
which,4645,WDT
you,4645,PRP
declared,4645,VBD
you,4645,PRP
abhorred,4645,VBD
me,4645,PRP
the,4645,DT
worst,4645,JJS
of,4645,IN
anybody,4645,NN
in,4645,IN
the,4645,DT
world,4645,NN
;,4645,:
the,4645,DT
unchildlike,4645,JJ
look,4645,NN
and,4645,CC
voice,4645,NN
with,4645,IN
which,4645,WDT
you,4645,PRP
affirmed,4645,VBD
that,4645,IN
the,4645,DT
very,4645,RB
thought,4645,NN
of,4645,IN
me,4645,PRP
made,4645,VBD
you,4645,PRP
sick,4645,JJ
",",4645,","
and,4645,CC
asserted,4645,VBD
that,4645,IN
I,4645,PRP
had,4645,VBD
treated,4645,VBN
you,4645,PRP
with,4645,IN
miserable,4645,JJ
cruelty,4645,NN
.,4645,.
I,4646,PRP
could,4646,MD
not,4646,RB
forget,4646,VB
my,4646,PRP$
own,4646,JJ
sensations,4646,NNS
when,4646,WRB
you,4646,PRP
thus,4646,RB
started,4646,VBD
up,4646,RP
and,4646,CC
poured,4646,VBN
out,4646,RP
the,4646,DT
venom,4646,NN
of,4646,IN
your,4646,PRP$
mind,4646,NN
:,4646,:
I,4646,PRP
felt,4646,VBD
fear,4646,NN
as,4646,IN
if,4646,IN
an,4646,DT
animal,4646,NN
that,4646,IN
I,4646,PRP
had,4646,VBD
struck,4646,VBN
or,4646,CC
pushed,4646,VBN
had,4646,VBD
looked,4646,VBN
up,4646,RP
at,4646,IN
me,4646,PRP
with,4646,IN
human,4646,JJ
eyes,4646,NNS
and,4646,CC
cursed,4646,VBD
me,4646,PRP
in,4646,IN
a,4646,DT
man,4646,NN
's,4646,POS
voice.,4646,NN
--,4646,:
Bring,4646,VB
me,4646,PRP
some,4646,DT
water,4646,NN
!,4646,.
Oh,4647,UH
",",4647,","
make,4647,VBP
haste,4647,NN
!,4647,.
'',4647,''
``,4648,``
Dear,4648,NNP
Mrs.,4648,NNP
Reed,4648,NNP
",",4648,","
'',4648,''
said,4648,VBD
I,4648,PRP
",",4648,","
as,4648,IN
I,4648,PRP
offered,4648,VBD
her,4648,PRP
the,4648,DT
draught,4648,JJ
she,4648,PRP
required,4648,VBD
",",4648,","
'',4648,''
think,4648,VBP
no,4648,DT
more,4648,JJR
of,4648,IN
all,4648,PDT
this,4648,DT
",",4648,","
let,4648,VB
it,4648,PRP
pass,4648,VB
away,4648,RP
from,4648,IN
your,4648,PRP$
mind,4648,NN
.,4648,.
Forgive,4649,CD
me,4649,PRP
for,4649,IN
my,4649,PRP$
passionate,4649,JJ
language,4649,NN
:,4649,:
I,4649,PRP
was,4649,VBD
a,4649,DT
child,4649,NN
then,4649,RB
;,4649,:
eight,4649,CD
",",4649,","
nine,4649,CD
years,4649,NNS
have,4649,VBP
passed,4649,VBN
since,4649,IN
that,4649,DT
day,4649,NN
.,4649,.
'',4649,''
She,4650,PRP
heeded,4650,VBD
nothing,4650,NN
of,4650,IN
what,4650,WP
I,4650,PRP
said,4650,VBD
;,4650,:
but,4650,CC
when,4650,WRB
she,4650,PRP
had,4650,VBD
tasted,4650,VBN
the,4650,DT
water,4650,NN
and,4650,CC
drawn,4650,NN
breath,4650,NN
",",4650,","
she,4650,PRP
went,4650,VBD
on,4650,IN
thus,4650,RB
--,4650,:
'',4650,''
I,4650,PRP
tell,4650,VBP
you,4650,PRP
I,4650,PRP
could,4650,MD
not,4650,RB
forget,4650,VB
it,4650,PRP
;,4650,:
and,4650,CC
I,4650,PRP
took,4650,VBD
my,4650,PRP$
revenge,4650,NN
:,4650,:
for,4650,IN
you,4650,PRP
to,4650,TO
be,4650,VB
adopted,4650,VBN
by,4650,IN
your,4650,PRP$
uncle,4650,NN
",",4650,","
and,4650,CC
placed,4650,VBD
in,4650,IN
a,4650,DT
state,4650,NN
of,4650,IN
ease,4650,NN
and,4650,CC
comfort,4650,NN
",",4650,","
was,4650,VBD
what,4650,WP
I,4650,PRP
could,4650,MD
not,4650,RB
endure,4650,VB
.,4650,.
I,4651,PRP
wrote,4651,VBD
to,4651,TO
him,4651,PRP
;,4651,:
I,4651,PRP
said,4651,VBD
I,4651,PRP
was,4651,VBD
sorry,4651,NN
for,4651,IN
his,4651,PRP$
disappointment,4651,NN
",",4651,","
but,4651,CC
Jane,4651,NNP
Eyre,4651,NNP
was,4651,VBD
dead,4651,JJ
:,4651,:
she,4651,PRP
had,4651,VBD
died,4651,VBN
of,4651,IN
typhus,4651,NN
fever,4651,NN
at,4651,IN
Lowood,4651,NNP
.,4651,.
Now,4652,RB
act,4652,NN
as,4652,IN
you,4652,PRP
please,4652,VBP
:,4652,:
write,4652,NN
and,4652,CC
contradict,4652,VB
my,4652,PRP$
assertion,4652,NN
--,4652,:
expose,4652,VB
my,4652,PRP$
falsehood,4652,NN
as,4652,RB
soon,4652,RB
as,4652,IN
you,4652,PRP
like,4652,VBP
.,4652,.
You,4653,PRP
were,4653,VBD
born,4653,VBN
",",4653,","
I,4653,PRP
think,4653,VBP
",",4653,","
to,4653,TO
be,4653,VB
my,4653,PRP$
torment,4653,NN
:,4653,:
my,4653,PRP$
last,4653,JJ
hour,4653,NN
is,4653,VBZ
racked,4653,VBN
by,4653,IN
the,4653,DT
recollection,4653,NN
of,4653,IN
a,4653,DT
deed,4653,NN
which,4653,WDT
",",4653,","
but,4653,CC
for,4653,IN
you,4653,PRP
",",4653,","
I,4653,PRP
should,4653,MD
never,4653,RB
have,4653,VB
been,4653,VBN
tempted,4653,VBN
to,4653,TO
commit,4653,VB
.,4653,.
'',4653,''
``,4654,``
If,4654,IN
you,4654,PRP
could,4654,MD
but,4654,CC
be,4654,VB
persuaded,4654,VBN
to,4654,TO
think,4654,VB
no,4654,DT
more,4654,JJR
of,4654,IN
it,4654,PRP
",",4654,","
aunt,4654,NN
",",4654,","
and,4654,CC
to,4654,TO
regard,4654,VB
me,4654,PRP
with,4654,IN
kindness,4654,NN
and,4654,CC
forgiveness,4654,NN
'',4654,''
'',4654,''
You,4654,PRP
have,4654,VBP
a,4654,DT
very,4654,RB
bad,4654,JJ
disposition,4654,NN
",",4654,","
'',4654,''
said,4654,VBD
she,4654,PRP
",",4654,","
``,4654,``
and,4654,CC
one,4654,CD
to,4654,TO
this,4654,DT
day,4654,NN
I,4654,PRP
feel,4654,VBP
it,4654,PRP
impossible,4654,JJ
to,4654,TO
understand,4654,VB
:,4654,:
how,4654,WRB
for,4654,IN
nine,4654,CD
years,4654,NNS
you,4654,PRP
could,4654,MD
be,4654,VB
patient,4654,JJ
and,4654,CC
quiescent,4654,JJ
under,4654,IN
any,4654,DT
treatment,4654,NN
",",4654,","
and,4654,CC
in,4654,IN
the,4654,DT
tenth,4654,NN
break,4654,VB
out,4654,IN
all,4654,DT
fire,4654,NN
and,4654,CC
violence,4654,NN
",",4654,","
I,4654,PRP
can,4654,MD
never,4654,RB
comprehend,4654,VB
.,4654,.
'',4654,''
``,4655,``
My,4655,PRP$
disposition,4655,NN
is,4655,VBZ
not,4655,RB
so,4655,RB
bad,4655,JJ
as,4655,IN
you,4655,PRP
think,4655,VBP
:,4655,:
I,4655,PRP
am,4655,VBP
passionate,4655,JJ
",",4655,","
but,4655,CC
not,4655,RB
vindictive,4655,JJ
.,4655,.
Many,4656,JJ
a,4656,DT
time,4656,NN
",",4656,","
as,4656,IN
a,4656,DT
little,4656,JJ
child,4656,NN
",",4656,","
I,4656,PRP
should,4656,MD
have,4656,VB
been,4656,VBN
glad,4656,JJ
to,4656,TO
love,4656,VB
you,4656,PRP
if,4656,IN
you,4656,PRP
would,4656,MD
have,4656,VB
let,4656,VB
me,4656,PRP
;,4656,:
and,4656,CC
I,4656,PRP
long,4656,RB
earnestly,4656,RB
to,4656,TO
be,4656,VB
reconciled,4656,VBN
to,4656,TO
you,4656,PRP
now,4656,RB
:,4656,:
kiss,4656,VB
me,4656,PRP
",",4656,","
aunt,4656,NN
.,4656,.
'',4656,''
I,4657,PRP
approached,4657,VBD
my,4657,PRP$
cheek,4657,NN
to,4657,TO
her,4657,PRP$
lips,4657,NNS
:,4657,:
she,4657,PRP
would,4657,MD
not,4657,RB
touch,4657,VB
it,4657,PRP
.,4657,.
She,4658,PRP
said,4658,VBD
I,4658,PRP
oppressed,4658,VBD
her,4658,PRP
by,4658,IN
leaning,4658,VBG
over,4658,IN
the,4658,DT
bed,4658,NN
",",4658,","
and,4658,CC
again,4658,RB
demanded,4658,JJ
water,4658,NN
.,4658,.
As,4659,IN
I,4659,PRP
laid,4659,VBD
her,4659,PRP$
down,4659,NN
--,4659,:
for,4659,IN
I,4659,PRP
raised,4659,VBD
her,4659,PRP
and,4659,CC
supported,4659,VBD
her,4659,PRP$
on,4659,IN
my,4659,PRP$
arm,4659,NN
while,4659,IN
she,4659,PRP
drank,4659,VBZ
--,4659,:
I,4659,PRP
covered,4659,VBD
her,4659,PRP
ice-cold,4659,JJ
and,4659,CC
clammy,4659,JJ
hand,4659,NN
with,4659,IN
mine,4659,NN
:,4659,:
the,4659,DT
feeble,4659,JJ
fingers,4659,NNS
shrank,4659,VBP
from,4659,IN
my,4659,PRP$
touch,4659,NN
--,4659,:
the,4659,DT
glazing,4659,JJ
eyes,4659,NNS
shunned,4659,VBD
my,4659,PRP$
gaze,4659,NN
.,4659,.
``,4660,``
Love,4660,VB
me,4660,PRP
",",4660,","
then,4660,RB
",",4660,","
or,4660,CC
hate,4660,VB
me,4660,PRP
",",4660,","
as,4660,IN
you,4660,PRP
will,4660,MD
",",4660,","
'',4660,''
I,4660,PRP
said,4660,VBD
at,4660,IN
last,4660,JJ
",",4660,","
``,4660,``
you,4660,PRP
have,4660,VBP
my,4660,PRP$
full,4660,JJ
and,4660,CC
free,4660,JJ
forgiveness,4660,NN
:,4660,:
ask,4660,NN
now,4660,RB
for,4660,IN
God,4660,NNP
's,4660,POS
",",4660,","
and,4660,CC
be,4660,VB
at,4660,IN
peace,4660,NN
.,4660,.
'',4660,''
Poor,4661,NNP
",",4661,","
suffering,4661,VBG
woman,4661,NN
!,4661,.
it,4662,PRP
was,4662,VBD
too,4662,RB
late,4662,JJ
for,4662,IN
her,4662,PRP$
to,4662,TO
make,4662,VB
now,4662,RB
the,4662,DT
effort,4662,NN
to,4662,TO
change,4662,VB
her,4662,PRP$
habitual,4662,JJ
frame,4662,NN
of,4662,IN
mind,4662,NN
:,4662,:
living,4662,NN
",",4662,","
she,4662,PRP
had,4662,VBD
ever,4662,RB
hated,4662,VBN
me,4662,PRP
--,4662,:
dying,4662,VBG
",",4662,","
she,4662,PRP
must,4662,MD
hate,4662,VB
me,4662,PRP
still,4662,RB
.,4662,.
The,4663,DT
nurse,4663,NN
now,4663,RB
entered,4663,VBN
",",4663,","
and,4663,CC
Bessie,4663,NNP
followed,4663,VBD
.,4663,.
I,4664,PRP
yet,4664,RB
lingered,4664,VBD
half-an-hour,4664,JJ
longer,4664,NN
",",4664,","
hoping,4664,VBG
to,4664,TO
see,4664,VB
some,4664,DT
sign,4664,NN
of,4664,IN
amity,4664,NN
:,4664,:
but,4664,CC
she,4664,PRP
gave,4664,VBD
none,4664,NN
.,4664,.
She,4665,PRP
was,4665,VBD
fast,4665,RB
relapsing,4665,VBG
into,4665,IN
stupor,4665,NN
;,4665,:
nor,4665,CC
did,4665,VBD
her,4665,PRP$
mind,4665,NN
again,4665,RB
rally,4665,RB
:,4665,:
at,4665,IN
twelve,4665,NN
o'clock,4665,NN
that,4665,WDT
night,4665,NN
she,4665,PRP
died,4665,VBD
.,4665,.
I,4666,PRP
was,4666,VBD
not,4666,RB
present,4666,JJ
to,4666,TO
close,4666,VB
her,4666,PRP$
eyes,4666,NNS
",",4666,","
nor,4666,CC
were,4666,VBD
either,4666,DT
of,4666,IN
her,4666,PRP$
daughters,4666,NNS
.,4666,.
They,4667,PRP
came,4667,VBD
to,4667,TO
tell,4667,VB
us,4667,PRP
the,4667,DT
next,4667,JJ
morning,4667,NN
that,4667,IN
all,4667,DT
was,4667,VBD
over,4667,IN
.,4667,.
She,4668,PRP
was,4668,VBD
by,4668,IN
that,4668,DT
time,4668,NN
laid,4668,VBN
out,4668,RP
.,4668,.
Eliza,4669,NNP
and,4669,CC
I,4669,PRP
went,4669,VBD
to,4669,TO
look,4669,VB
at,4669,IN
her,4669,PRP$
:,4669,:
Georgiana,4669,NNP
",",4669,","
who,4669,WP
had,4669,VBD
burst,4669,VBN
out,4669,RP
into,4669,IN
loud,4669,JJ
weeping,4669,NN
",",4669,","
said,4669,VBD
she,4669,PRP
dared,4669,VBD
not,4669,RB
go,4669,VB
.,4669,.
There,4670,EX
was,4670,VBD
stretched,4670,VBN
Sarah,4670,NNP
Reed,4670,NNP
's,4670,POS
once,4670,RB
robust,4670,JJ
and,4670,CC
active,4670,JJ
frame,4670,NN
",",4670,","
rigid,4670,JJ
and,4670,CC
still,4670,RB
:,4670,:
her,4670,PRP$
eye,4670,NN
of,4670,IN
flint,4670,NN
was,4670,VBD
covered,4670,VBN
with,4670,IN
its,4670,PRP$
cold,4670,JJ
lid,4670,NN
;,4670,:
her,4670,PRP$
brow,4670,NN
and,4670,CC
strong,4670,JJ
traits,4670,NNS
wore,4670,RB
yet,4670,RB
the,4670,DT
impress,4670,NN
of,4670,IN
her,4670,PRP$
inexorable,4670,JJ
soul,4670,NN
.,4670,.
A,4671,DT
strange,4671,JJ
and,4671,CC
solemn,4671,JJ
object,4671,NN
was,4671,VBD
that,4671,IN
corpse,4671,NN
to,4671,TO
me,4671,PRP
.,4671,.
I,4672,PRP
gazed,4672,VBD
on,4672,IN
it,4672,PRP
with,4672,IN
gloom,4672,NN
and,4672,CC
pain,4672,NN
:,4672,:
nothing,4672,NN
soft,4672,JJ
",",4672,","
nothing,4672,NN
sweet,4672,NN
",",4672,","
nothing,4672,NN
pitying,4672,NN
",",4672,","
or,4672,CC
hopeful,4672,JJ
",",4672,","
or,4672,CC
subduing,4672,VBG
did,4672,VBD
it,4672,PRP
inspire,4672,NN
;,4672,:
only,4672,RB
a,4672,DT
grating,4672,NN
anguish,4672,NN
for,4672,IN
_her_,4672,NN
woes,4672,NNS
--,4672,:
not,4672,RB
_my_,4672,JJ
loss,4672,NN
--,4672,:
and,4672,CC
a,4672,DT
sombre,4672,JJ
tearless,4672,NN
dismay,4672,NN
at,4672,IN
the,4672,DT
fearfulness,4672,NN
of,4672,IN
death,4672,NN
in,4672,IN
such,4672,JJ
a,4672,DT
form,4672,NN
.,4672,.
Eliza,4673,NNP
surveyed,4673,VBD
her,4673,PRP$
parent,4673,NN
calmly,4673,NN
.,4673,.
After,4674,IN
a,4674,DT
silence,4674,NN
of,4674,IN
some,4674,DT
minutes,4674,NNS
she,4674,PRP
observed,4674,VBD
--,4674,:
'',4674,''
With,4674,IN
her,4674,PRP$
constitution,4674,NN
she,4674,PRP
should,4674,MD
have,4674,VB
lived,4674,VBN
to,4674,TO
a,4674,DT
good,4674,JJ
old,4674,JJ
age,4674,NN
:,4674,:
her,4674,PRP$
life,4674,NN
was,4674,VBD
shortened,4674,VBN
by,4674,IN
trouble,4674,NN
.,4674,.
'',4674,''
And,4675,CC
then,4675,RB
a,4675,DT
spasm,4675,NN
constricted,4675,VBD
her,4675,PRP$
mouth,4675,NN
for,4675,IN
an,4675,DT
instant,4675,NN
:,4675,:
as,4675,IN
it,4675,PRP
passed,4675,VBD
away,4675,RB
she,4675,PRP
turned,4675,VBD
and,4675,CC
left,4675,VBD
the,4675,DT
room,4675,NN
",",4675,","
and,4675,CC
so,4675,RB
did,4675,VBD
I,4675,PRP
.,4675,.
Neither,4676,DT
of,4676,IN
us,4676,PRP
had,4676,VBD
dropt,4676,VBN
a,4676,DT
tear,4676,NN
.,4676,.
CHAPTER,4677,NN
XXII,4677,NNP
Mr.,4677,NNP
Rochester,4677,NNP
had,4677,VBD
given,4677,VBN
me,4677,PRP
but,4677,CC
one,4677,CD
week,4677,NN
's,4677,POS
leave,4677,NN
of,4677,IN
absence,4677,NN
:,4677,:
yet,4677,RB
a,4677,DT
month,4677,NN
elapsed,4677,VBD
before,4677,IN
I,4677,PRP
quitted,4677,VBD
Gateshead,4677,NNP
.,4677,.
I,4678,PRP
wished,4678,VBD
to,4678,TO
leave,4678,VB
immediately,4678,RB
after,4678,IN
the,4678,DT
funeral,4678,JJ
",",4678,","
but,4678,CC
Georgiana,4678,NNP
entreated,4678,VBD
me,4678,PRP
to,4678,TO
stay,4678,VB
till,4678,IN
she,4678,PRP
could,4678,MD
get,4678,VB
off,4678,RP
to,4678,TO
London,4678,NNP
",",4678,","
whither,4678,IN
she,4678,PRP
was,4678,VBD
now,4678,RB
at,4678,IN
last,4678,JJ
invited,4678,JJ
